customerID,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
4534-WGCIR,4/1/2015,No,Two year,0,Credit card (automatic),25.15,1509.9,1,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
4536-PLEQY,2/1/2019,No,Month-to-month,1,Credit card (automatic),85.05,999.8,0,0,1,0,0,Fiber optic,0,1,0,0,0,1,0
4537-CIBHB,5/1/2019,No,One year,0,Mailed check,20.25,172.35,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4537-DKTAL,12/1/2019,No,Month-to-month,0,Electronic check,45.55,84.4,1,0,0,0,0,DSL,0,0,0,0,0,0,0
4538-WNTMJ,4/1/2016,No,One year,0,Mailed check,24.95,1165.9,1,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
4541-RMRLG,4/1/2019,11/1/2019 0:00,Month-to-month,0,Electronic check,19.25,112.3,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,1
4544-RXFMG,6/1/2019,No,One year,1,Mailed check,43.45,345.5,0,0,1,1,0,DSL,0,0,0,0,0,0,0
4546-FOKWR,10/1/2018,No,Month-to-month,1,Credit card (automatic),74.75,1129.35,1,0,0,0,1,Fiber optic,0,0,0,0,0,0,0
4547-FZJWE,7/1/2015,No,One year,0,Credit card (automatic),59.45,3157,0,0,1,1,0,DSL,1,0,0,0,0,1,0
4547-KQRTM,3/1/2019,1/1/2020 0:00,Month-to-month,1,Bank transfer (automatic),80.05,830.7,1,0,0,0,1,Fiber optic,0,1,0,0,0,0,1
4547-LYTDD,8/1/2018,12/1/2019 0:00,Month-to-month,0,Electronic check,72.65,1194.3,1,0,0,0,1,Fiber optic,0,0,0,0,0,0,1
4548-SDBKE,6/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,85.2,474.8,1,0,0,0,1,Fiber optic,0,0,0,0,1,0,1
4549-ZDQYY,10/1/2015,No,One year,0,Credit card (automatic),57.95,3042.25,1,0,0,0,0,DSL,1,0,1,1,0,0,0
4550-EVXNY,12/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,69.65,69.65,1,0,0,1,0,Fiber optic,0,0,0,0,0,0,1
4550-VBOFE,3/1/2014,1/1/2020 0:00,Month-to-month,1,Electronic check,102.95,7101.5,0,1,1,0,1,Fiber optic,0,1,1,0,1,1,1
4553-DVPZG,12/1/2014,No,Month-to-month,1,Electronic check,101.35,6164.7,1,0,1,0,1,Fiber optic,0,0,1,0,1,1,0
4554-YGZIH,9/1/2015,10/1/2019 0:00,Month-to-month,0,Credit card (automatic),90.05,4547.25,0,1,1,0,1,Fiber optic,0,1,0,0,0,1,1
4558-CGYCZ,10/1/2019,No,Month-to-month,0,Mailed check,19.75,78.3,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4558-FANTW,7/1/2018,12/1/2019 0:00,Month-to-month,0,Electronic check,91.85,1574.45,1,0,1,1,0,Fiber optic,1,0,0,1,1,0,1
4559-UWIHT,12/1/2018,No,Month-to-month,1,Electronic check,82.65,1185,0,0,1,0,1,Fiber optic,0,1,1,0,0,0,0
4560-WQAQW,3/1/2015,No,One year,0,Bank transfer (automatic),68.7,4070.95,1,0,0,0,1,DSL,1,0,0,1,0,1,0
4565-EVZMJ,3/1/2016,No,One year,1,Mailed check,58.9,2813.05,1,0,0,0,0,DSL,1,1,0,1,0,0,0
4565-NLZBV,3/1/2014,No,Two year,1,Bank transfer (automatic),24.65,1710.15,1,0,1,0,1,No,-1,-1,-1,-1,-1,-1,0
4566-GOLUK,2/1/2016,1/1/2020 0:00,Month-to-month,1,Bank transfer (automatic),107.35,5118.95,0,0,1,1,1,Fiber optic,0,0,1,1,1,1,1
4566-NECEV,9/1/2019,No,Month-to-month,0,Electronic check,96.55,500.1,0,0,0,0,1,Fiber optic,0,1,1,0,0,1,0
4566-QVRRW,11/1/2018,10/1/2019 0:00,Month-to-month,1,Electronic check,44.05,483.7,1,0,1,0,0,DSL,0,0,0,0,0,0,1
4567-AKPIA,9/1/2016,No,One year,1,Bank transfer (automatic),109.1,4454.25,1,0,1,1,1,Fiber optic,0,1,1,1,1,1,0
4568-KNYWR,10/1/2015,No,Two year,1,Credit card (automatic),63.25,3342.45,0,0,0,0,0,DSL,1,1,0,0,1,0,0
4568-TTZRT,5/1/2019,No,Month-to-month,0,Mailed check,20.4,181.8,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4570-QHXHL,5/1/2019,No,Month-to-month,1,Electronic check,43.75,405.7,1,0,0,0,0,DSL,0,0,0,0,0,0,0
4572-DVCGN,1/1/2019,11/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),80.25,846,1,0,0,0,0,Fiber optic,0,0,0,0,0,1,1
4573-JKNAE,2/1/2019,No,Two year,0,Bank transfer (automatic),19.35,212.3,0,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
4576-CSAJH,2/1/2018,12/1/2019 0:00,One year,1,Credit card (automatic),55.15,1193.05,0,0,0,0,0,DSL,0,1,0,1,0,0,1
4578-PHJYZ,10/1/2015,No,One year,1,Electronic check,68.75,3482.85,0,0,1,1,0,DSL,0,1,1,1,1,0,0
4580-TMHJU,5/1/2016,12/1/2019 0:00,Month-to-month,0,Electronic check,56.15,2499.3,1,0,1,1,0,DSL,0,0,0,0,1,0,1
4581-LNWUM,1/1/2019,No,Month-to-month,0,Electronic check,49.15,649.4,1,0,0,0,-1,DSL,0,0,1,0,1,1,0
4581-SSPWD,10/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,75.8,246.3,1,0,0,0,1,Fiber optic,0,0,0,0,0,0,1
4583-PARNH,10/1/2018,No,Month-to-month,1,Electronic check,91.55,1540.05,0,1,1,0,0,Fiber optic,0,0,1,1,0,1,0
4584-LBNMK,5/1/2016,No,One year,0,Credit card (automatic),24.7,1174.35,0,1,1,0,1,No,-1,-1,-1,-1,-1,-1,0
4585-HETAI,9/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,73.75,325.45,1,0,1,1,0,Fiber optic,0,0,1,0,0,0,1
4587-NUKOX,10/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,79.1,246.5,1,0,0,0,0,Fiber optic,1,1,0,0,0,0,1
4587-VVTOX,7/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,105.3,545.2,1,0,1,0,1,Fiber optic,0,1,1,0,1,1,1
4588-YBNIB,11/1/2019,12/1/2019 0:00,Month-to-month,1,Mailed check,19.6,19.6,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,1
4589-IUAJB,4/1/2014,No,Two year,0,Bank transfer (automatic),24.25,1724.15,0,0,1,0,1,No,-1,-1,-1,-1,-1,-1,0
4592-IWTJI,10/1/2019,1/1/2020 0:00,Month-to-month,0,Credit card (automatic),29.7,91.7,1,0,1,1,-1,DSL,1,0,0,0,0,0,1
4597-ELFTS,2/1/2015,10/1/2019 0:00,One year,0,Electronic check,24.9,1334,0,0,0,0,1,No,-1,-1,-1,-1,-1,-1,1
4597-NUCQV,12/1/2017,12/1/2019 0:00,Month-to-month,1,Electronic check,101.25,2440.15,0,1,0,0,1,Fiber optic,0,1,0,0,1,1,1
4598-XLKNJ,12/1/2017,1/1/2020 0:00,Month-to-month,1,Electronic check,98.5,2514.5,1,1,1,0,0,Fiber optic,0,1,1,0,1,1,1
4598-ZADCK,9/1/2015,No,One year,1,Electronic check,53.6,2879.2,1,0,0,0,-1,DSL,1,1,1,1,1,0,0
4603-JANFB,10/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,69.85,69.85,0,0,0,0,0,Fiber optic,0,0,0,0,0,0,1
4607-CHPCA,9/1/2017,10/1/2019 0:00,One year,1,Electronic check,90.4,2178.6,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,1
4608-LCIMN,6/1/2019,No,Month-to-month,0,Bank transfer (automatic),44.65,369.15,0,0,1,1,0,DSL,0,0,0,0,0,0,0
4609-KNNWG,11/1/2017,No,Two year,0,Mailed check,19.9,550.1,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4611-ANLQC,2/1/2015,No,One year,0,Electronic check,50.05,2911.5,1,0,1,0,-1,DSL,1,1,1,0,0,1,0
4612-SSVHJ,6/1/2018,No,Month-to-month,1,Electronic check,81.45,1671.6,1,1,0,0,0,Fiber optic,0,0,0,0,0,1,0
4612-THJBS,3/1/2015,11/1/2019 0:00,One year,1,Bank transfer (automatic),104.75,5510.65,1,1,0,0,1,Fiber optic,0,1,1,0,1,1,1
4614-NUVZD,11/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,81.1,81.1,1,0,0,0,0,Fiber optic,0,0,0,0,0,1,1
4615-PIVVU,8/1/2016,No,Two year,0,Credit card (automatic),66.5,2762.75,1,0,0,0,0,DSL,0,0,1,1,0,1,0
4616-EWBNJ,10/1/2018,No,One year,0,Bank transfer (automatic),20.1,318.6,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4616-ULAOA,9/1/2014,No,Two year,1,Credit card (automatic),110.8,7245.9,1,0,1,1,1,Fiber optic,0,1,1,1,1,1,0
4619-EVPHY,6/1/2018,No,One year,1,Bank transfer (automatic),91,1859.5,1,1,1,0,0,Fiber optic,0,0,0,0,1,1,0
4622-YNKIJ,5/1/2017,No,Two year,1,Electronic check,88.95,3027.65,0,0,0,0,0,Fiber optic,1,0,0,1,1,0,0
4623-ZKHLY,4/1/2018,No,Month-to-month,1,Bank transfer (automatic),20.45,471.55,0,0,1,0,0,No,-1,-1,-1,-1,-1,-1,0
4625-EWPTF,4/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,30.45,226.45,0,0,0,0,-1,DSL,1,0,0,0,0,0,1
4625-LAMOB,6/1/2016,No,Two year,0,Credit card (automatic),20.4,905.55,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4625-XMOYM,2/1/2014,No,Two year,1,Bank transfer (automatic),26.25,1988.05,1,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
4626-GYCZP,3/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,93.85,635.6,0,0,0,0,1,Fiber optic,0,0,0,0,1,1,1
4626-OZDTJ,11/1/2015,No,One year,1,Credit card (automatic),78.65,3950.85,1,0,1,0,1,DSL,0,1,0,1,1,1,0
4627-MIHJH,5/1/2014,No,Two year,0,Credit card (automatic),110.25,7467.55,1,1,0,0,1,Fiber optic,1,0,1,1,1,1,0
4628-CTTLA,1/1/2015,10/1/2019 0:00,Month-to-month,1,Electronic check,39.3,2111.45,0,0,0,0,-1,DSL,0,1,0,0,1,0,1
4628-WQCQQ,1/1/2017,12/1/2019 0:00,One year,1,Electronic check,85.15,3030.6,0,0,0,1,0,Fiber optic,0,0,1,0,1,0,1
4629-NRXKX,9/1/2019,11/1/2019 0:00,Month-to-month,0,Electronic check,70.4,147.15,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,1
4631-OACRM,9/1/2018,12/1/2019 0:00,Month-to-month,1,Electronic check,79.4,1156.1,0,1,0,0,0,Fiber optic,0,0,0,0,0,1,1
4632-PAOYU,4/1/2018,No,One year,0,Mailed check,19.95,433.5,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4632-XJMEX,9/1/2015,No,One year,0,Credit card (automatic),62.85,3419.5,0,0,0,1,0,DSL,1,1,0,1,0,0,0
4633-MKHYU,5/1/2019,No,Month-to-month,1,Mailed check,88.4,788.6,1,0,0,0,0,Fiber optic,0,0,0,0,1,1,0
4634-JLRJT,1/1/2020,No,Month-to-month,1,Mailed check,20.35,20.35,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4635-EJYPD,6/1/2017,No,Two year,0,Mailed check,18.95,613.95,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4636-JGAAI,4/1/2017,No,Month-to-month,0,Mailed check,88.85,3000.25,0,0,1,0,1,Fiber optic,0,1,0,0,0,1,0
4636-OLWOE,8/1/2015,No,One year,1,Electronic check,61,3283.05,0,0,0,1,0,DSL,0,1,1,1,0,0,0
4636-QRJKY,5/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,80.5,502.85,1,0,1,1,1,Fiber optic,0,0,0,1,0,0,1
4636-TVXVG,12/1/2014,No,One year,0,Bank transfer (automatic),19.95,1244.8,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4640-UHDOS,12/1/2018,1/1/2020 0:00,Month-to-month,0,Electronic check,55.95,734.35,1,0,1,1,0,DSL,0,0,0,0,0,1,1
4641-FROLU,8/1/2017,No,Two year,0,Mailed check,19.3,602.9,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4644-OBGFZ,7/1/2015,No,One year,0,Mailed check,19.5,1026.35,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4644-PIZRT,9/1/2018,No,One year,1,Bank transfer (automatic),70.35,1201.65,0,0,1,1,1,DSL,1,0,1,0,1,0,0
4646-QZXTF,7/1/2019,No,Month-to-month,0,Bank transfer (automatic),81.25,580.1,1,0,1,0,0,DSL,1,0,1,1,1,1,0
4647-MUZON,8/1/2018,No,Month-to-month,1,Credit card (automatic),95.95,1745.5,1,0,1,0,0,Fiber optic,0,0,1,0,1,1,0
4647-XXZAM,8/1/2019,No,Month-to-month,0,Mailed check,45.5,285.2,1,0,1,1,0,DSL,0,0,0,0,0,0,0
4648-YPBTM,9/1/2015,No,Two year,1,Bank transfer (automatic),73.9,3958.25,0,0,0,0,1,DSL,0,1,1,1,0,1,0
4652-NNHNY,6/1/2018,10/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),73.85,1284.2,0,0,1,0,1,Fiber optic,0,0,0,0,0,0,1
4652-ODEVH,5/1/2016,No,Two year,0,Mailed check,24.45,1088.25,0,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
4654-DLAMQ,10/1/2014,No,One year,0,Bank transfer (automatic),97,6430.9,1,1,1,0,0,Fiber optic,1,1,1,0,0,1,0
4654-GGUII,8/1/2018,No,One year,1,Mailed check,40.2,711.95,1,0,0,0,-1,DSL,1,1,0,1,0,0,0
4654-ULTTN,4/1/2014,No,Two year,1,Credit card (automatic),74.8,5315.8,0,0,1,0,1,DSL,1,0,1,1,0,1,0
4656-CAURT,5/1/2014,No,Two year,0,Bank transfer (automatic),23.95,1713.1,0,0,0,0,1,No,-1,-1,-1,-1,-1,-1,0
4657-FWVFY,10/1/2016,No,Month-to-month,1,Credit card (automatic),96.35,3915.4,1,0,1,1,1,Fiber optic,0,1,1,0,1,0,0
4658-HCOHW,3/1/2018,12/1/2019 0:00,Month-to-month,1,Electronic check,102.8,2110.15,1,0,1,1,0,Fiber optic,0,1,1,1,1,1,1
4659-NZRUF,4/1/2018,11/1/2019 0:00,Month-to-month,1,Electronic check,95.15,1789.25,1,0,0,0,1,Fiber optic,1,1,0,0,0,1,1
4660-IRIBM,8/1/2018,No,Month-to-month,1,Mailed check,87.9,1500.5,0,0,1,1,0,Fiber optic,1,0,1,0,1,0,0
4661-NJEUX,1/1/2020,No,Month-to-month,1,Mailed check,20.05,20.05,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4662-EKDPQ,8/1/2019,10/1/2019 0:00,Month-to-month,0,Bank transfer (automatic),62.05,118.3,0,0,0,0,1,DSL,0,0,0,0,0,1,1
4664-NJCMS,5/1/2017,No,Two year,0,Bank transfer (automatic),59.55,2016.3,1,0,1,0,-1,DSL,1,0,1,1,1,1,0
4667-OHGKG,11/1/2019,12/1/2019 0:00,Month-to-month,1,Mailed check,19.3,19.3,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,1
4667-QONEA,2/1/2015,No,One year,1,Credit card (automatic),74.85,4456.35,1,1,1,1,0,DSL,1,1,1,1,0,1,0
4670-TABXH,2/1/2014,No,Two year,1,Credit card (automatic),109.75,7758.9,0,0,1,0,1,Fiber optic,0,1,1,1,1,1,0
4671-LXRDQ,9/1/2019,11/1/2019 0:00,Month-to-month,1,Mailed check,45,96.45,0,0,0,0,0,DSL,0,0,0,0,0,0,1
4671-VJLCL,11/1/2014,No,Two year,1,Credit card (automatic),79.85,4861.45,1,0,0,0,1,DSL,1,1,1,1,1,0,0
4672-FOTSD,2/1/2019,No,Month-to-month,1,Electronic check,67.25,832.3,0,0,0,0,1,DSL,1,1,0,1,0,0,0
4673-KKSLS,7/1/2017,No,Month-to-month,0,Electronic check,87.6,2724.25,1,0,0,0,0,Fiber optic,1,0,1,1,0,0,0
4674-HGNUA,3/1/2014,No,Two year,0,Credit card (automatic),89.9,6457.15,0,0,1,1,1,DSL,1,1,1,1,1,1,0
4676-MQUEA,12/1/2015,No,One year,1,Bank transfer (automatic),101.9,5265.5,0,1,1,0,1,Fiber optic,1,1,1,0,1,0,0
4676-WLUHT,8/1/2015,No,Two year,0,Bank transfer (automatic),46.2,2431.95,0,0,0,0,-1,DSL,1,1,0,0,0,1,0
4678-DVQEO,10/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,52.2,52.2,1,0,0,0,0,DSL,0,0,0,1,0,0,1
4680-KUTAJ,3/1/2019,No,Month-to-month,1,Electronic check,55.6,580.8,1,1,0,0,1,DSL,1,0,0,0,0,0,0
4682-BLBUC,6/1/2016,No,One year,1,Electronic check,70.95,3250.45,0,0,1,0,0,DSL,0,1,1,1,1,0,0
4683-WYDOU,12/1/2014,No,Two year,1,Bank transfer (automatic),107.6,6912.7,0,0,1,0,1,Fiber optic,0,0,1,1,1,1,0
4685-ERGHK,5/1/2015,No,One year,1,Electronic check,86.9,4939.25,0,0,0,0,1,Fiber optic,0,0,0,0,1,0,0
4685-TFLLS,8/1/2018,No,One year,0,Bank transfer (automatic),19.8,342.3,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4686-GEFRM,4/1/2014,No,Two year,1,Bank transfer (automatic),98.7,6858.9,0,0,1,0,1,Fiber optic,0,1,1,1,0,1,0
4686-UXDML,5/1/2018,No,Month-to-month,1,Credit card (automatic),99.85,1992.55,1,0,0,0,1,Fiber optic,0,1,0,0,1,1,0
4690-LLKUA,5/1/2018,10/1/2019 0:00,Month-to-month,1,Electronic check,45.05,770.6,0,1,0,0,0,DSL,0,0,0,0,0,0,1
4690-PKDQG,8/1/2016,No,Month-to-month,1,Electronic check,95.55,3930.6,1,1,1,0,1,Fiber optic,0,1,1,0,1,0,0
4692-NNQRU,5/1/2018,No,One year,0,Electronic check,79.2,1742.45,1,0,1,0,0,Fiber optic,0,0,1,1,0,0,0
4693-VWVBO,11/1/2019,No,Month-to-month,0,Electronic check,19.55,61.05,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4694-PHWFW,6/1/2019,No,Month-to-month,0,Mailed check,19.95,170.9,1,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
4695-VADHF,7/1/2018,1/1/2020 0:00,Month-to-month,0,Electronic check,57.45,990.85,0,0,1,1,0,DSL,0,0,1,0,0,1,1
4695-WJZUE,11/1/2019,1/1/2020 0:00,Month-to-month,1,Electronic check,88.55,179.25,1,1,0,0,1,Fiber optic,0,0,1,0,0,1,1
4697-LUPSU,12/1/2019,No,One year,0,Mailed check,20.2,34.75,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4698-KVLLG,11/1/2015,No,Two year,0,Credit card (automatic),19.6,967.9,1,1,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4700-UBQMV,5/1/2018,No,One year,1,Bank transfer (automatic),75.9,1549.75,0,0,1,1,1,DSL,1,0,0,0,1,1,0
4701-AHWMW,5/1/2015,12/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),54.55,2978.3,0,0,1,0,-1,DSL,0,0,1,1,1,1,1
4701-LKOZD,4/1/2014,No,Two year,0,Credit card (automatic),89.75,6367.2,1,0,0,0,1,DSL,1,1,1,1,1,1,0
4701-MLJPN,6/1/2017,1/1/2020 0:00,Month-to-month,1,Electronic check,55.25,1715.65,0,0,0,0,0,DSL,0,0,1,1,0,0,1
4702-HDRKD,7/1/2014,No,One year,1,Bank transfer (automatic),49.35,3321.35,0,0,0,0,-1,DSL,1,0,1,1,1,0,0
4702-IOQDC,10/1/2019,11/1/2019 0:00,Month-to-month,1,Electronic check,70.1,70.1,1,0,0,0,0,Fiber optic,0,0,0,0,0,0,1
4703-MQYKT,5/1/2018,No,Two year,0,Mailed check,19.6,390.4,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4704-ERYFC,3/1/2018,1/1/2020 0:00,Month-to-month,1,Electronic check,69.25,1554,1,0,1,0,0,Fiber optic,0,0,0,0,0,0,1
4706-AXVKM,1/1/2019,12/1/2019 0:00,Month-to-month,1,Credit card (automatic),84.8,906.85,1,1,0,0,1,Fiber optic,0,0,0,0,0,1,1
4706-DGAHW,1/1/2020,No,Month-to-month,0,Electronic check,45.2,45.2,0,1,0,0,0,DSL,0,0,0,0,0,0,0
4707-MAXGU,2/1/2014,No,Two year,0,Credit card (automatic),25.85,1872.2,0,0,1,0,1,No,-1,-1,-1,-1,-1,-1,0
4707-YNOQA,4/1/2017,No,One year,1,Credit card (automatic),25.6,917.15,1,0,1,1,1,No,-1,-1,-1,-1,-1,-1,0
4709-LKHYG,9/1/2017,No,One year,0,Electronic check,20,540.05,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4710-FDUIZ,2/1/2015,10/1/2019 0:00,One year,0,Credit card (automatic),100.3,5614.45,0,0,1,0,1,Fiber optic,0,1,0,0,1,1,1
4710-NKCAW,9/1/2019,No,Month-to-month,0,Credit card (automatic),64.4,316.9,0,0,1,1,1,DSL,1,1,0,1,0,0,0
4712-AUQZO,8/1/2018,No,Month-to-month,0,Mailed check,33.6,550.35,0,0,0,0,-1,DSL,1,0,1,0,0,0,0
4712-UYOOI,6/1/2018,No,Month-to-month,0,Electronic check,20,417.65,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4713-LZDRV,8/1/2019,10/1/2019 0:00,Month-to-month,1,Electronic check,79.6,195.05,1,1,0,0,0,Fiber optic,0,0,0,0,0,1,1
4713-ZBURT,5/1/2016,No,Two year,0,Bank transfer (automatic),99.7,4634.35,0,0,0,1,1,Fiber optic,0,0,1,0,1,1,0
4716-HHKQH,6/1/2018,No,Month-to-month,0,Electronic check,107.05,2172.05,0,1,1,0,1,Fiber optic,0,1,0,1,1,1,0
4716-MRVEN,9/1/2017,No,One year,0,Mailed check,20,599.3,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4717-GHADL,12/1/2015,No,Two year,1,Mailed check,79.6,4024.2,1,0,0,0,1,DSL,0,1,0,1,1,1,0
4718-DHSMV,3/1/2019,No,Month-to-month,1,Mailed check,35.8,363.15,1,0,0,0,-1,DSL,0,0,0,0,1,0,0
4718-WXBGI,2/1/2014,No,Two year,1,Credit card (automatic),91.95,6614.9,0,0,1,1,1,DSL,1,1,1,1,1,1,0
4719-UMSIY,8/1/2019,No,Month-to-month,0,Mailed check,19.65,100.9,0,0,0,1,0,No,-1,-1,-1,-1,-1,-1,0
4720-VSTSI,2/1/2016,10/1/2019 0:00,Month-to-month,1,Bank transfer (automatic),84.8,3862.55,1,0,0,0,1,Fiber optic,0,1,1,0,0,0,1
4723-BEGSG,2/1/2014,No,Two year,0,Credit card (automatic),86.65,6094.25,0,0,1,0,1,DSL,1,0,1,1,1,1,0
4724-WXVWF,2/1/2016,No,Month-to-month,1,Electronic check,95.4,4445.3,0,0,0,0,1,Fiber optic,1,0,0,1,0,1,0
4726-DLWQN,12/1/2015,No,Month-to-month,1,Bank transfer (automatic),70.35,3454.6,0,1,0,0,1,DSL,1,1,0,0,1,0,0
4727-MCYZG,1/1/2020,No,Month-to-month,0,Mailed check,55.55,55.55,0,0,0,0,0,DSL,0,0,0,0,0,1,0
4729-XKASR,9/1/2019,10/1/2019 0:00,Month-to-month,0,Electronic check,24.75,24.75,0,0,0,1,-1,DSL,0,0,0,0,0,0,1
4730-AWNAU,2/1/2017,No,One year,0,Credit card (automatic),60.7,2234.55,0,0,1,1,-1,DSL,1,0,1,1,1,1,0
4732-RRJZC,7/1/2019,No,Month-to-month,0,Mailed check,20.25,144.35,0,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4735-ASGMA,9/1/2017,11/1/2019 0:00,Month-to-month,1,Electronic check,98.35,2515.3,0,0,0,0,1,Fiber optic,0,0,1,0,1,1,1
4735-BJKOU,10/1/2016,No,Two year,0,Mailed check,20.15,804.85,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
4737-AQCPU,2/1/2014,No,Two year,0,Credit card (automatic),72.1,5016.65,0,0,1,1,1,DSL,1,1,1,1,0,0,0
4737-HOBAX,11/1/2014,No,Two year,0,Credit card (automatic),79.8,5034.05,0,0,1,0,1,DSL,0,0,1,1,1,1,0
4741-WWJQZ,12/1/2019,No,Month-to-month,1,Electronic check,80.15,194.55,1,0,1,0,0,Fiber optic,1,0,0,1,0,0,0
4742-DRORA,2/1/2015,No,One year,1,Bank transfer (automatic),95.4,5812,0,0,1,1,1,Fiber optic,1,0,1,0,1,0,0
4742-TXUEX,3/1/2016,No,Two year,0,Bank transfer (automatic),19.3,890.5,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,0
4745-LSPLO,11/1/2019,12/1/2019 0:00,Month-to-month,0,Mailed check,20.5,20.5,0,0,0,0,0,No,-1,-1,-1,-1,-1,-1,1
4747-LCAQL,1/1/2018,No,Month-to-month,1,Mailed check,79,1902,0,0,0,0,0,DSL,1,1,0,1,1,1,0
4749-OJKQU,10/1/2019,No,Month-to-month,1,Electronic check,75.65,302.35,1,0,0,0,1,Fiber optic,0,0,0,0,0,0,0
4749-VFKVB,9/1/2019,10/1/2019 0:00,Month-to-month,1,Mailed check,50.1,50.1,1,0,0,0,1,DSL,0,0,0,0,0,0,1
4750-UKWJK,1/1/2017,No,One year,0,Mailed check,19.6,727.8,1,1,1,0,0,No,-1,-1,-1,-1,-1,-1,0
4750-ZRXIU,8/1/2019,12/1/2019 0:00,Month-to-month,1,Electronic check,84.6,360.1,1,1,0,0,1,Fiber optic,0,0,0,0,0,1,1
4751-ERMAN,2/1/2014,No,Two year,1,Bank transfer (automatic),75.4,5480.25,0,0,1,1,0,DSL,0,1,1,0,1,1,0
4753-PADAS,7/1/2014,No,One year,1,Bank transfer (automatic),105.7,6816.95,1,0,1,0,1,Fiber optic,0,1,1,0,1,1,0
4759-PXTAN,3/1/2015,No,One year,1,Electronic check,80.1,4693.2,1,0,1,0,1,DSL,0,1,0,1,1,1,0
4759-TRPLW,12/1/2019,1/1/2020 0:00,Month-to-month,0,Electronic check,70.4,70.4,0,0,0,0,0,Fiber optic,0,0,0,0,0,0,1
4760-THGOT,7/1/2016,No,Month-to-month,1,Electronic check,94.1,4107.3,1,0,1,0,1,Fiber optic,1,1,0,0,0,1,0
4760-XOHVN,12/1/2019,1/1/2020 0:00,Month-to-month,0,Mailed check,19.45,19.45,1,0,1,1,0,No,-1,-1,-1,-1,-1,-1,1
4763-PGDPO,8/1/2019,12/1/2019 0:00,Month-to-month,0,Electronic check,70.4,281,1,0,0,0,0,Fiber optic,0,0,0,0,0,0,1
4765-OXPPD,1/1/2019,10/1/2019 0:00,Month-to-month,0,Mailed check,65,663.05,1,0,1,1,0,DSL,1,1,1,1,0,0,1
4767-HZZHQ,8/1/2017,No,Month-to-month,0,Bank transfer (automatic),82.05,2570.2,0,0,1,1,0,Fiber optic,0,1,1,0,0,0,0
4770-QAZXN,1/1/2019,No,Month-to-month,0,Credit card (automatic),19.45,232.1,1,0,0,0,0,No,-1,-1,-1,-1,-1,-1,0
